"rule_id","source","source_document","source_url","authority","standard","ig_versions","rule_type","publisher_id","conformance_rule_origin","cited_guidance","message","description","domains","classes","severity","sensitivity","executability","status","notes"
"SD0093","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Missing value for AGEU when AGE is provided","Age Units (AGEU) should be provided when Age (AGE) is populated.","DM","","Warning","","Reference","Published",""
"SD0095","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Invalid usage of SUPPQUAL for non-general-observation-class Domain","Supplemental Qualifiers special purpose dataset (SUPP--) can only be used to capture non-standard variables and their association to parent records in general-observation-class datasets (Events, Findings, Interventions) and Demographics. Another exception is Subject Visits domain in SDTM-IG prior v3.4.","SUPPQUAL","","Error","","Reference","Published",""
"SD1001","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","SUBJID is not unique for each subject within study","The value of Subject Identifier for the Study (SUBJID) variable must be unique for each subject within the study.","DM","","Error","","Reference","Published",""
"SD1002","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","RFSTDTC is after RFENDTC","Subject Reference Start Date/Time (RFSTDTC) must be less than or equal to Subject Reference End Date/Time (RFENDTC).","DM","","Error","","Reference","Published",""
"SD1003","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Missing value for AGE when AGEU is provided","Age (AGE) should be provided when Age Units (AGEU) are populated.","DM","","Warning","","Reference","Published",""
"SD1004","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Invalid value for ARMCD exceeding 20 characters","The value of Planned Arm Code (ARMCD) should be no more than 20 characters in length.","DM, TA, TV","","Error","","Reference","Published",""
"SD1005","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Invalid STUDYID","Study Identifier (STUDYID) values must match the STUDYID in Demographics (DM) domain.","ALL (-DM)","","Error","","Reference","Published",""
"SD1008","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","CODTC is populated when comment is a child record of another domain","The value of Date/Time of Comment (CODTC) should be null when comments are related to a specific parent record or group of parent records in a domain (RDOMAIN, IDVAR and IDVARVAL are populated).","CO","","Warning","","Reference","Published",""
"SD1009","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Invalid value for ETCD","The value of Element Code (ETCD) should be no more than 8 characters in length.","SE, TA, TE","","Error","","Reference","Published",""
"SD1010","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","ELEMENT value is populated when ETCD= 'UNPLAN'","Description of Element (ELEMENT) should be null when subject's experience for a particular period of time is represented as an unplanned Element, where Element Code (ETCD) is equal to 'UNPLAN'.","SE","","Warning","","Reference","Published",""
"SD1011","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Invalid ISO 8601 value for variable","Value of Duration, Elapsed Time, and Interval variables (--DUR, --ELTM, --EVLINT, --STINT, --ENINT, TDSTOFF, TDTGTPAI, TDMINPAI, TDMAXPAI) must conform to the ISO 8601 international standard.","SPECIAL PURPOSE (-DM), INTERVENTIONS, FINDINGS (-DO), EVENTS, FINDINGS ABOUT, TRIAL DESIGN (-TA, -TI, -TS, -TV)","","Error","","Reference","Published",""
"SD1012","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Invalid ETCD/ELEMENT","The combination of Element Code (ETCD) and Description of Element (ELEMENT) values should match entries in the Trial Elements (TE) dataset, except for unplanned Element (ETCD = 'UNPLAN').","SE, TA","","Error","","Reference","Published",""
"SD1013","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","TAETORD is populated, ETCD = 'UNPLAN'","Planned Order of Elements within Arm (TAETORD) should be null when subject's experience for a particular period of time is represented as an unplanned Element (ETCD = 'UNPLAN').","SE","","Error","","Reference","Published",""
"SD1014","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Invalid TAETORD","Order of Element within Arm (TAETORD) values should match entries in the Trial Arms (TA) dataset.","SPECIAL PURPOSE (-DM), INTERVENTIONS, FINDINGS (-DO), EVENTS, FINDINGS ABOUT","","Error","","Reference","Published",""
"SD1015","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","EPOCH is not in TA.EPOCH","Epoch (EPOCH) values should match entries in the Trial Arms (TA) dataset.","SPECIAL PURPOSE (-CO, -DM), INTERVENTIONS, FINDINGS (-SC), EVENTS, FINDINGS ABOUT","","Error","","Reference","Published",""
"SD1016","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","IETESTCD/IETEST/IECAT values do not exist in TI domain","The combination of Inclusion/Exclusion Criterion Short Name (IETESTCD), Criterion (IETEST), and Category (IECAT) values should match entries in the Trial Inclusion/Exclusion Criteria (TI) dataset.","IE","","Error","","Reference","Published",""
"SD1017","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","VISITNUM value does not match TV domain data","Visit Number (VISITNUM) values should match entries in the Trial Visits (TV) dataset when they are planned visits (SVUPDES = null).","SV","","Warning","","Reference","Published",""
"SD1018","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","VISITNUM/VISIT/VISITDY values do not match TV domain data","The combination of Visit Number (VISITNUM), Visit Name (VISIT), and Planned Study Day of Visit (VISITDY) values should match entries in the Trial Visits (TV) dataset when they are planned visits (SVUPDES = null).","SV","","Warning","","Reference","Published",""
"SD1019","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","VISITDY is populated for unplanned visit","Planned Study Day of Visit (VISITDY) should equal null for unplanned visits, where Description of Unplanned Visit (SVUPDES) is populated.","SV","","Error","","Reference","Published",""
"SD1020","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Missing DM dataset","Demographics (DM) dataset must be included in every submission.","DM","","Reject","","Reference","Published",""
"SD1021","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Unexpected character value in variable","Character values should not have leading space ' ' characters, carriage returns, or '.' as an entire value. The only exceptions are COVALn and TSVALn variables.","ALL (-RELSPEC, -RELSUB)","","Warning","","Reference","Published",""
"SD1022","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Invalid value for QNAM variable","The value of Qualifier Variable Name (QNAM) should be limited to 8 characters, cannot start with a number, and cannot contain characters other than letters in upper case, numbers, or underscores.","SUPPQUAL","","Error","","Reference","Published",""
"SD1023","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","VISIT/VISITNUM values do not match TV domain data","Combination of Visit Name (VISIT) and Visit Number (VISITNUM) in subject-level domains should match that in the TV domain except for Unscheduled and Unplanned visits.","SPECIAL PURPOSE, INTERVENTIONS, FINDINGS, EVENTS, FINDINGS ABOUT","","Warning","","Reference","Published",""
"SD1026","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Invalid value for RELTYPE variable","Relationship Type (RELTYPE) must be null when Identifying Variable (IDVAR) is populated with a --SEQ value.","RELREC","","Error","","Reference","Published",""
"SD1027","PMDA Validation Rules v6.0 (March 2025)","PMDA Study Data Validation Rules v6.0 - SDTM Rules","https://www.pmda.go.jp/english/review-services/reviews/0002.html","PMDA","SDTM","","","","PMDA (Japan)","","Non-unique value for ELEMENT within ETCD","Description of Element (ELEMENT) must have a unique value for a given value of Element Code (ETCD) within the domain.","SE, TA","","Error","","Reference","Published",""
