"file","rule_id","standard","category","p21_id","core_id","cg_ids","fda_ids","source_doc","has_p21","has_core","has_cg"
"HRL-SD-0426.yaml","HRL-SD-0426","SDTM","Presence","SD1414","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0427.yaml","HRL-SD-0427","SDTM","Presence","SD1415","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0428.yaml","HRL-SD-0428","SDTM","Presence","SD1416","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0429.yaml","HRL-SD-0429","SDTM","Presence","SD1417","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0430.yaml","HRL-SD-0430","SDTM","Presence","SD1418","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0431.yaml","HRL-SD-0431","SDTM","Presence","SD1419","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0432.yaml","HRL-SD-0432","SDTM","Presence","SD1420","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0433.yaml","HRL-SD-0433","SDTM","Presence","SD1421","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0434.yaml","HRL-SD-0434","SDTM","Presence","SD1422","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0435.yaml","HRL-SD-0435","SDTM","Presence","SD1423","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0436.yaml","HRL-SD-0436","SDTM","Presence","SD1424","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0437.yaml","HRL-SD-0437","SDTM","Presence","SD1425","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0438.yaml","HRL-SD-0438","SDTM","Presence","SD1426","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0439.yaml","HRL-SD-0439","SDTM","Presence","SD1427","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0440.yaml","HRL-SD-0440","SDTM","Presence","SD1428","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0441.yaml","HRL-SD-0441","SDTM","Presence","SD1429","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0442.yaml","HRL-SD-0442","SDTM","Presence","SD1430","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0443.yaml","HRL-SD-0443","SDTM","Presence","SD1431","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0444.yaml","HRL-SD-0444","SDTM","Presence","SD1432","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0445.yaml","HRL-SD-0445","SDTM","Presence","SD1433","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0446.yaml","HRL-SD-0446","SDTM","Presence","SD1434","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0447.yaml","HRL-SD-0447","SDTM","Presence","SD1435","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0448.yaml","HRL-SD-0448","SDTM","Presence","SD1436","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0449.yaml","HRL-SD-0449","SDTM","Presence","SD1437","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0450.yaml","HRL-SD-0450","SDTM","Presence","SD1438","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0451.yaml","HRL-SD-0451","SDTM","Consistency","SD1439","","","FDAB026","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0452.yaml","HRL-SD-0452","SDTM","Consistency","SD1440","","","FDAB003","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0453.yaml","HRL-SD-0453","SDTM","Consistency","SD1441","","","FDAB003","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0454.yaml","HRL-SD-0454","SDTM","Consistency","SD1442","","","FDAB003","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0455.yaml","HRL-SD-0455","SDTM","Consistency","SD1443","","","FDAB003","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0456.yaml","HRL-SD-0456","SDTM","Consistency","SD1444","","","FDAB003","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0457.yaml","HRL-SD-0457","SDTM","Consistency","SD1445","","","FDAB026","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0458.yaml","HRL-SD-0458","SDTM","Consistency","SD1446","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0459.yaml","HRL-SD-0459","SDTM","Consistency","SD1448","","","FDAB031","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0460.yaml","HRL-SD-0460","SDTM","Presence","SD1449","","","FDAB003","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0461.yaml","HRL-SD-0461","SDTM","Presence","SD1450","","","FDAB044","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0462.yaml","HRL-SD-0462","SDTM","Presence","SD1451","","","FDAB044","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0463.yaml","HRL-SD-0463","SDTM","Limit","SD1452","","","FDAB040","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0464.yaml","HRL-SD-0464","SDTM","Consistency","SD1453","","CG0028","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0465.yaml","HRL-SD-0465","SDTM","Format","SD2001","","CG0123","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0466.yaml","HRL-SD-0466","SDTM","Cross-reference","SD2002","","CG0124;CG0125;CG0512","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0467.yaml","HRL-SD-0467","SDTM","Cross-reference","SD2003","","CG0118;CG0117;CG0514","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0468.yaml","HRL-SD-0468","SDTM","Consistency","SD2004","","CG0435","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0469.yaml","HRL-SD-0469","SDTM","Consistency","SD2005","","","FDAB006","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0470.yaml","HRL-SD-0470","SDTM","Consistency","SD2006","","","FDAB003","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0471.yaml","HRL-SD-0471","SDTM","Terminology","SD2007","","CG0380","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0472.yaml","HRL-SD-0472","SDTM","Terminology","SD2008","","CG0377","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0473.yaml","HRL-SD-0473","SDTM","Terminology","SD2008C","","","FDAB017","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0474.yaml","HRL-SD-0474","SDTM","Terminology","SD2009","","CG0378","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0475.yaml","HRL-SD-0475","SDTM","Terminology","SD2010","","CG0381","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0476.yaml","HRL-SD-0476","SDTM","Terminology","SD2010C","","","FDAB017","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0477.yaml","HRL-SD-0477","SDTM","Terminology","SD2011","","CG0382","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0478.yaml","HRL-SD-0478","SDTM","Terminology","SD2012","","CG0383","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0479.yaml","HRL-SD-0479","SDTM","Terminology","SD2012C","","","FDAB017","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0480.yaml","HRL-SD-0480","SDTM","Terminology","SD2013","","CG0384","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0481.yaml","HRL-SD-0481","SDTM","Terminology","SD2014","","CG0386","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0482.yaml","HRL-SD-0482","SDTM","Terminology","SD2015","","CG0436","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0483.yaml","HRL-SD-0483","SDTM","Terminology","SD2015C","","","FDAB017","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0484.yaml","HRL-SD-0484","SDTM","Terminology","SD2016","","CG0437","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0485.yaml","HRL-SD-0485","SDTM","Presence","SD2017","","CG0259;CG0260","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0486.yaml","HRL-SD-0486","SDTM","Presence","SD2018","","CG0259;CG0260","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0487.yaml","HRL-SD-0487","SDTM","Format","SD2019","","CG0434","FDAB005","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0488.yaml","HRL-SD-0488","SDTM","Consistency","SD2020","","","FDAB005","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0489.yaml","HRL-SD-0489","SDTM","Consistency","SD2021","","CG0433;CG0434","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0490.yaml","HRL-SD-0490","SDTM","Consistency","SD2022","","CG0432","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0491.yaml","HRL-SD-0491","SDTM","Consistency","SD2023","","","FDAB005","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0492.yaml","HRL-SD-0492","SDTM","Consistency","SD2024","","CG0361;CG0362","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0493.yaml","HRL-SD-0493","SDTM","Presence","SD2201","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0494.yaml","HRL-SD-0494","SDTM","Presence","SD2202","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0495.yaml","HRL-SD-0495","SDTM","Presence","SD2203","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0496.yaml","HRL-SD-0496","SDTM","Presence","SD2204","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0497.yaml","HRL-SD-0497","SDTM","Presence","SD2205","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0498.yaml","HRL-SD-0498","SDTM","Presence","SD2206","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0499.yaml","HRL-SD-0499","SDTM","Presence","SD2207","","CG0287","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0500.yaml","HRL-SD-0500","SDTM","Presence","SD2208","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0501.yaml","HRL-SD-0501","SDTM","Presence","SD2209","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0502.yaml","HRL-SD-0502","SDTM","Presence","SD2210","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0503.yaml","HRL-SD-0503","SDTM","Presence","SD2211","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0504.yaml","HRL-SD-0504","SDTM","Presence","SD2212","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0505.yaml","HRL-SD-0505","SDTM","Presence","SD2213","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0506.yaml","HRL-SD-0506","SDTM","Presence","SD2214","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0507.yaml","HRL-SD-0507","SDTM","Presence","SD2215","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0508.yaml","HRL-SD-0508","SDTM","Presence","SD2216","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0509.yaml","HRL-SD-0509","SDTM","Presence","SD2217","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0510.yaml","HRL-SD-0510","SDTM","Presence","SD2218","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0511.yaml","HRL-SD-0511","SDTM","Presence","SD2219","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0512.yaml","HRL-SD-0512","SDTM","Presence","SD2221","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0513.yaml","HRL-SD-0513","SDTM","Presence","SD2222","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0514.yaml","HRL-SD-0514","SDTM","Presence","SD2223","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0515.yaml","HRL-SD-0515","SDTM","Presence","SD2224","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0516.yaml","HRL-SD-0516","SDTM","Presence","SD2225","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0517.yaml","HRL-SD-0517","SDTM","Presence","SD2226","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0518.yaml","HRL-SD-0518","SDTM","Presence","SD2227","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0519.yaml","HRL-SD-0519","SDTM","Presence","SD2228","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0520.yaml","HRL-SD-0520","SDTM","Presence","SD2229","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0521.yaml","HRL-SD-0521","SDTM","Presence","SD2230","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0522.yaml","HRL-SD-0522","SDTM","Presence","SD2231","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0523.yaml","HRL-SD-0523","SDTM","Presence","SD2232","","CG0287","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0524.yaml","HRL-SD-0524","SDTM","Presence","SD2233","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0525.yaml","HRL-SD-0525","SDTM","Presence","SD2234","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0526.yaml","HRL-SD-0526","SDTM","Presence","SD2235","","CG0287","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0527.yaml","HRL-SD-0527","SDTM","Consistency","SD2236","","CG0127","FDAB025","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0528.yaml","HRL-SD-0528","SDTM","Consistency","SD2237","","CG0119","FDAB025","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0529.yaml","HRL-SD-0529","SDTM","Consistency","SD2238","","CG0059;CG0060;CG0061;CG0062","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0530.yaml","HRL-SD-0530","SDTM","Consistency","SD2239","","CG0240","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0531.yaml","HRL-SD-0531","SDTM","Consistency","SD2240","","CG0458","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0532.yaml","HRL-SD-0532","SDTM","Consistency","SD2241","","CG0444","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0533.yaml","HRL-SD-0533","SDTM","Consistency","SD2242","","CG0444","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0534.yaml","HRL-SD-0534","SDTM","Consistency","SD2243","","CG0455","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0535.yaml","HRL-SD-0535","SDTM","Consistency","SD2244","","CG0456","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0536.yaml","HRL-SD-0536","SDTM","Format","SD2245","","CG0283","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0537.yaml","HRL-SD-0537","SDTM","Format","SD2246","","CG0284","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0538.yaml","HRL-SD-0538","SDTM","Format","SD2247","","CG0285","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0539.yaml","HRL-SD-0539","SDTM","Format","SD2248","","CG0286","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0540.yaml","HRL-SD-0540","SDTM","Format","SD2249","","CG0457","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0541.yaml","HRL-SD-0541","SDTM","Terminology","SD2250","","CG0442","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0542.yaml","HRL-SD-0542","SDTM","Terminology","SD2251","","CG0443","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0543.yaml","HRL-SD-0543","SDTM","Terminology","SD2252","","CG0265","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0544.yaml","HRL-SD-0544","SDTM","Terminology","SD2253","","CG0445","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0545.yaml","HRL-SD-0545","SDTM","Terminology","SD2254","","CG0446","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0546.yaml","HRL-SD-0546","SDTM","Terminology","SD2255","","CG0265","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0547.yaml","HRL-SD-0547","SDTM","Consistency","SD2256","","CG0444","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0548.yaml","HRL-SD-0548","SDTM","Terminology","SD2257","","CG0448","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0549.yaml","HRL-SD-0549","SDTM","Terminology","SD2258","","CG0449","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0550.yaml","HRL-SD-0550","SDTM","Terminology","SD2259","","CG0265","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0551.yaml","HRL-SD-0551","SDTM","Terminology","SD2260","","CG0450","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0552.yaml","HRL-SD-0552","SDTM","Terminology","SD2261","","CG0451","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0553.yaml","HRL-SD-0553","SDTM","Terminology","SD2262","","CG0265","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0554.yaml","HRL-SD-0554","SDTM","Terminology","SD2263","","CG0453","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0555.yaml","HRL-SD-0555","SDTM","Terminology","SD2264","","CG0454","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0556.yaml","HRL-SD-0556","SDTM","Terminology","SD2265","","CG0265","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0557.yaml","HRL-SD-0557","SDTM","Consistency","SD2266","","CG0458","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0558.yaml","HRL-SD-0558","SDTM","Terminology","SD2267","","CG0448","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0559.yaml","HRL-SD-0559","SDTM","Terminology","SD2268","","CG0449","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0560.yaml","HRL-SD-0560","SDTM","Terminology","SD2269","","CG0265","FDAB011","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0561.yaml","HRL-SD-0561","SDTM","Presence","SD2270","","","FDAB038","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0562.yaml","HRL-SD-0562","SDTM","Presence","SD2271","","","FDAB038","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0563.yaml","HRL-SD-0563","SDTM","Presence","SD2272","","","FDAB038","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0564.yaml","HRL-SD-0564","SDTM","Presence","SD2273","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0565.yaml","HRL-SD-0565","SDTM","Presence","SD2274","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0566.yaml","HRL-SD-0566","SDTM","Presence","SD2275","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0567.yaml","HRL-SD-0567","SDTM","Presence","SD2276","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0568.yaml","HRL-SD-0568","SDTM","Presence","SD2277","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0569.yaml","HRL-SD-0569","SDTM","Presence","SD2278","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0570.yaml","HRL-SD-0570","SDTM","Presence","SD2279","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0571.yaml","HRL-SD-0571","SDTM","Presence","SD2280","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0572.yaml","HRL-SD-0572","SDTM","Presence","SD2281","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0573.yaml","HRL-SD-0573","SDTM","Presence","SD2282","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0574.yaml","HRL-SD-0574","SDTM","Terminology","SD2283","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0575.yaml","HRL-SD-0575","SDTM","Terminology","SD2285","","CG0400","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0576.yaml","HRL-SD-0576","SDTM","Presence","SD9999","","CG0320;CG0321;CG0463;CG0464","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0577.yaml","HRL-SD-0577","SDTM","Consistency","SD1123","","","FDAB042","P21 Community SEND-IG 3.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0578.yaml","HRL-SD-0578","SDTM","Consistency","SD1124","","","FDAB042","P21 Community SEND-IG 3.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0579.yaml","HRL-SD-0579","SDTM","Consistency","SD1273","","CG0342","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,TRUE
"HRL-SD-0580.yaml","HRL-SD-0580","SDTM","Consistency","SD1274","","CG0343","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,TRUE
"HRL-SD-0581.yaml","HRL-SD-0581","SDTM","Consistency","SD1276","","CG0345","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,TRUE
"HRL-SD-0582.yaml","HRL-SD-0582","SDTM","Consistency","SD1277","","CG0346","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,TRUE
"HRL-XP-0001.yaml","HRL-XP-0001","XPT","Structure","XP0001","","CG0401","FDA-XPT-001","SAS V5 Transport Format Specification",TRUE,FALSE,TRUE
"HRL-XP-0002.yaml","HRL-XP-0002","XPT","Structure","XP0002","","CG0402","FDA-XPT-002","SAS V5 Transport Format Specification",TRUE,FALSE,TRUE
"HRL-XP-0003.yaml","HRL-XP-0003","XPT","Limit","XP0003","","CG0403","FDA-XPT-003","SAS V5 Transport Format Specification",TRUE,FALSE,TRUE
"HRL-XP-0004.yaml","HRL-XP-0004","XPT","Structure","XP0004","","CG0404","FDA-XPT-004","SAS V5 Transport Format Specification",TRUE,FALSE,TRUE
"HRL-XP-0005.yaml","HRL-XP-0005","XPT","Structure","XP0005","","CG0405","FDA-XPT-005","SAS V5 Transport Format Specification",TRUE,FALSE,TRUE
